udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,product_code,type_match,temp_diff,power_proxy,tool_wear_group,tool_wear_alert,failure_type_count,risk_score
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,H,1,10.300000000000011,71097.59999999999,mid,0,0,64.64
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,L,1,10.300000000000011,62231.4,mid,0,0,65.04
215,M15074,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,M,1,10.300000000000011,58951.9,mid,0,0,64.28
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,L,1,10.300000000000011,62384.399999999994,mid,0,0,66.12
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,L,1,10.300000000000011,57411.7,mid,0,0,66.52
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,L,1,10.199999999999989,52582.4,mid,0,0,65.96
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,L,1,10.300000000000011,55130.700000000004,mid,0,0,68.08
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,M,1,10.199999999999989,66250.8,mid,0,0,70.48
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,L,1,10.199999999999989,74623.2,high,0,0,72.98
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,H,1,10.100000000000023,44396.1,high,0,0,68.08
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,L,1,10.200000000000045,58680.0,high,0,0,74.24
224,L47403,L,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,L,1,10.200000000000045,53973.6,high,0,0,72.92
225,L47404,L,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,L,1,10.300000000000011,46411.200000000004,high,0,0,72.72
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,L,1,10.199999999999989,73275.59999999999,high,0,0,78.4
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,L,1,10.099999999999966,65386.8,high,0,0,78.26
228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,L,1,10.199999999999989,55557.9,high,0,0,76.46
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,M,1,10.199999999999989,60435.9,high,0,0,77.46
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,L,1,10.199999999999989,49523.600000000006,high,0,0,77.68
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,L,1,10.300000000000011,54635.99999999999,high,0,0,79.02
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,L,1,10.099999999999966,60684.8,high,0,0,81.44
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,L,1,10.199999999999989,67782.40000000001,high,0,0,83.16
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,L,1,10.199999999999989,52768.799999999996,high,0,0,81.42
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,L,1,10.199999999999989,63406.2,high,0,0,83.82
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,M,1,10.199999999999989,56616.00000000001,high,0,0,82.78
237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,L,1,10.199999999999989,57856.50000000001,high,0,0,84.98
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,M,1,10.100000000000023,56803.200000000004,high,0,0,85.34
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,L,1,10.200000000000045,70067.9,high,0,0,89.3
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,L,1,10.199999999999989,49296.600000000006,high,0,0,86.16
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,M,1,10.100000000000023,69092.40000000001,high,0,0,91.14
242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,L,1,10.100000000000023,43181.1,high,1,0,86.88
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,L,1,10.199999999999989,79262.4,high,1,1,144.6
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,L,1,10.199999999999989,63592.200000000004,high,1,0,92.46
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,M,1,10.199999999999989,68494.5,high,1,0,94.26
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,M,1,10.200000000000045,51087.799999999996,high,1,0,91.92
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,L,1,10.200000000000045,53097.5,high,1,0,93.54
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,L,1,10.199999999999989,66839.5,high,1,0,96.74
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,L,1,10.300000000000011,77361.59999999999,high,1,1,149.82
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,L,1,10.300000000000011,78961.0,high,1,1,150.5
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,L,1,10.300000000000011,54347.4,low,0,0,8.6
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,M,1,10.199999999999989,62451.6,low,0,0,11.36
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,L,1,10.199999999999989,57995.99999999999,low,0,0,11.2
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,L,1,10.199999999999989,65407.4,low,0,0,14.48
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,L,1,10.199999999999989,57380.6,low,0,0,13.22
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,L,1,10.199999999999989,60155.6,low,0,0,14.52
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,L,1,10.199999999999989,83853.0,low,0,0,19.84
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,L,1,10.0,47642.5,low,0,0,13.9
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,L,1,10.099999999999966,56167.799999999996,low,0,0,16.4
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,M,1,10.099999999999966,90738.0,low,0,1,72.4
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,M,1,10.100000000000023,74730.2,low,0,0,20.64
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,L,1,10.099999999999966,53093.4,low,0,0,18.44
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,M,1,10.099999999999966,46524.8,low,0,0,18.18
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,M,1,10.100000000000023,51260.1,low,0,0,20.48
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,L,1,10.099999999999966,66025.0,low,0,0,24.72
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,L,1,10.100000000000023,53943.4,low,0,0,23.44
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,H,1,10.100000000000023,62928.00000000001,low,0,0,25.56
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,L,1,10.100000000000023,41229.4,low,0,0,23.04
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,H,1,10.100000000000023,44640.0,low,0,0,24.58
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,L,1,10.0,56388.0,low,0,0,29.0
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,H,1,10.0,60192.0,mid,0,0,30.32
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,M,1,10.0,59241.6,mid,0,0,32.56
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,L,1,10.0,59953.6,mid,0,0,33.68
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,L,1,9.899999999999977,65596.0,mid,0,0,35.58
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,L,1,9.899999999999977,47082.0,mid,0,0,32.88
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,L,1,10.0,76634.7,mid,0,0,38.94
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,M,1,9.899999999999977,46550.0,mid,0,0,34.1
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,H,1,10.0,74985.3,mid,0,0,40.14
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,M,1,10.0,47628.0,mid,0,0,37.88
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,L,1,10.100000000000023,42564.6,mid,0,0,37.9
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,M,1,10.0,63627.200000000004,mid,0,0,42.74
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,L,1,9.899999999999977,59349.0,mid,0,0,42.48
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,M,1,10.0,69222.0,mid,0,0,45.96
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,L,1,10.0,63167.0,mid,0,0,45.8
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,L,1,10.100000000000023,39379.2,mid,0,0,41.86
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,L,1,10.100000000000023,56448.0,mid,0,0,46.02
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,L,1,10.100000000000023,52754.8,mid,0,0,46.26
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,L,1,10.100000000000023,57038.0,mid,0,0,46.74
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,H,1,10.199999999999989,58447.00000000001,mid,0,0,49.68
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,L,1,10.299999999999955,67061.2,mid,0,0,52.6
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,L,1,10.299999999999955,65572.8,mid,0,0,53.18
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,L,1,10.300000000000011,62749.8,mid,0,0,53.38
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,L,1,10.299999999999955,53667.00000000001,mid,0,0,53.7
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,H,1,10.399999999999977,62361.6,mid,0,0,55.44
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,M,1,10.399999999999977,70109.2,mid,0,0,58.7
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,M,1,10.5,52681.2,mid,0,0,55.84
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,L,1,10.5,64449.00000000001,mid,0,0,60.14
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,L,1,10.5,43338.9,mid,0,0,56.76
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,H,1,10.600000000000023,39812.299999999996,mid,0,0,56.26
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,M,1,10.5,55785.200000000004,mid,0,0,61.62
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,L,1,10.599999999999966,62122.6,mid,0,0,63.38
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,L,1,10.699999999999989,47154.0,mid,0,0,61.96
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,H,1,10.599999999999966,53071.200000000004,mid,0,0,64.34
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,M,1,10.599999999999966,64336.5,mid,0,0,68.02
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,L,1,10.599999999999966,47767.5,mid,0,0,66.02
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,L,1,10.599999999999966,40876.799999999996,mid,0,0,65.16
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,L,1,10.599999999999966,64715.4,mid,0,0,71.54
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,M,1,10.599999999999966,57791.4,high,0,0,70.24
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,L,1,10.600000000000023,61596.00000000001,high,0,0,73.56
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,M,1,10.600000000000023,59119.2,high,0,0,73.08
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,H,1,10.600000000000023,63786.799999999996,high,0,0,74.48
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,M,1,10.600000000000023,64077.3,high,0,0,76.94
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,L,1,10.700000000000045,52848.0,high,0,0,76.54
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,L,1,10.600000000000023,66700.4,high,0,0,80.28
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,M,1,10.600000000000023,68900.0,high,0,0,81.52
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,L,1,10.5,66827.6,high,0,0,80.22
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,L,1,10.599999999999966,56904.8,high,0,0,79.56
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,L,1,10.599999999999966,47854.0,high,0,0,79.4
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,L,1,10.599999999999966,60328.799999999996,high,0,0,82.5
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,L,1,10.599999999999966,51745.200000000004,high,0,0,81.74
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,H,1,10.599999999999966,59210.00000000001,high,0,0,83.76
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,L,1,10.599999999999966,49335.0,high,0,0,84.62
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,L,1,10.699999999999989,57920.0,high,0,0,86.94
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,L,1,10.699999999999989,72274.29999999999,high,0,0,89.0
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,M,1,10.699999999999989,62347.2,high,0,0,88.92
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,L,1,10.699999999999989,47232.200000000004,high,0,0,87.3
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,L,1,10.800000000000011,62141.4,high,1,0,90.84
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,L,1,10.800000000000011,77849.1,high,1,1,144.7
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,H,1,10.799999999999955,53474.2,high,1,0,90.44
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,H,1,10.800000000000011,51428.0,high,1,0,92.14
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,M,1,10.799999999999955,58576.2,high,1,0,96.54
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,M,1,10.799999999999955,72192.9,high,1,0,99.74
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,M,1,10.699999999999989,61827.600000000006,low,0,0,10.18
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,L,1,10.699999999999989,51551.1,low,0,0,9.6
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,M,1,10.600000000000023,65811.2,low,0,0,13.08
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,L,1,10.700000000000045,45299.1,low,0,0,10.52
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,M,1,10.599999999999966,40897.5,low,0,0,10.22
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,L,1,10.699999999999989,48253.4,low,0,0,12.88
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,L,1,10.699999999999989,59706.600000000006,low,0,0,15.78
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,M,1,10.699999999999989,55158.600000000006,low,0,0,15.38
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,L,1,10.700000000000045,58075.6,low,0,0,18.02
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,M,1,10.800000000000011,49878.0,low,0,0,17.48
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,L,1,10.800000000000011,68401.5,low,0,0,21.46
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,L,1,10.800000000000011,67456.8,low,0,0,22.68
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,M,1,10.699999999999989,33782.4,low,0,0,16.5
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,L,1,10.800000000000011,52146.5,low,0,0,21.54
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,M,1,10.800000000000011,65946.8,low,0,0,24.8
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,L,1,10.800000000000011,62995.2,low,0,0,25.12
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,L,1,10.699999999999989,51258.9,low,0,0,24.08
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,L,1,10.699999999999989,54708.49999999999,low,0,0,25.4
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,H,1,10.699999999999989,62019.99999999999,low,0,0,28.2
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,M,1,10.799999999999955,49941.0,low,0,0,27.56
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,M,1,10.799999999999955,69322.0,mid,0,0,31.76
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,H,1,10.800000000000011,50220.0,mid,0,0,29.76
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,L,1,10.699999999999989,56869.399999999994,mid,0,0,32.6
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,L,1,10.699999999999989,59888.7,mid,0,0,33.92
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,M,1,10.799999999999955,68362.2,mid,0,0,37.14
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,L,1,10.799999999999955,51881.4,mid,0,0,35.4
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,M,1,10.699999999999989,53838.9,mid,0,0,36.68
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,M,1,10.699999999999989,54218.200000000004,mid,0,0,37.46
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,M,1,10.800000000000011,58102.200000000004,mid,0,0,39.4
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,L,1,10.800000000000011,58732.799999999996,mid,0,0,40.32
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,H,1,10.699999999999989,50676.0,mid,0,0,39.92
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,L,1,10.699999999999989,68736.4,mid,0,0,45.3
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,L,1,10.799999999999955,77666.40000000001,mid,0,0,47.6
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,L,1,10.799999999999955,77797.5,mid,0,0,48.86
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,M,1,10.899999999999977,63476.799999999996,mid,0,0,46.36
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,M,1,10.799999999999955,60092.7,mid,0,0,47.02
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,L,1,10.899999999999977,58815.5,mid,0,0,48.48
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,H,1,10.899999999999977,57290.700000000004,mid,0,0,48.6
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,M,1,10.800000000000011,60338.4,mid,0,0,50.8
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,L,1,10.899999999999977,61112.4,mid,0,0,52.2
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,M,1,10.900000000000034,72638.5,mid,0,0,55.72
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,L,1,10.900000000000034,59304.0,mid,0,0,54.98
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,L,1,10.900000000000034,61533.0,mid,0,0,55.98
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,L,1,10.800000000000011,57334.2,mid,0,0,55.64
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,M,1,10.800000000000011,72711.9,mid,0,0,59.34
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,M,1,10.800000000000011,76753.59999999999,mid,0,0,60.94
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,L,1,10.899999999999977,51567.6,mid,0,0,57.26
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,L,1,10.899999999999977,47007.200000000004,mid,0,0,57.54
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,L,1,10.800000000000011,32819.200000000004,mid,0,1,105.52
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,L,1,11.0,62458.399999999994,mid,0,0,61.88
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,L,1,11.0,64080.0,mid,0,0,64.2
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,M,1,11.100000000000023,49734.0,mid,0,0,60.82
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,L,1,11.0,45881.6,mid,0,0,61.96
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,M,1,11.0,64195.6,mid,0,0,66.48
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,L,1,11.099999999999966,67137.09999999999,mid,0,0,68.8
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,L,1,11.0,75439.59999999999,mid,0,0,71.48
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,L,1,11.099999999999966,70131.0,mid,0,0,69.86
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,M,1,11.099999999999966,77158.4,mid,0,0,71.98
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,L,1,11.099999999999966,68182.0,mid,0,0,71.56
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,L,1,11.0,56807.1,high,0,0,70.62
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,M,1,10.899999999999977,64666.0,high,0,0,72.46
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,M,1,10.899999999999977,70470.0,high,0,0,75.42
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,L,1,10.899999999999977,60967.2,high,0,0,74.16
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,L,1,10.900000000000034,59226.700000000004,high,0,0,74.52
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,L,1,10.900000000000034,63474.0,high,0,0,76.3
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,M,1,10.900000000000034,51268.6,high,0,0,74.36
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,H,1,10.900000000000034,65487.200000000004,high,0,0,78.5
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,L,1,11.0,69182.40000000001,high,0,0,81.74
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,L,1,11.100000000000023,35490.0,high,0,0,76.0
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,L,1,11.0,52348.799999999996,high,0,0,79.48
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,L,1,11.200000000000045,54199.399999999994,high,0,0,80.7
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,L,1,11.300000000000011,76125.4,high,0,0,87.02
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,L,1,11.300000000000011,59532.299999999996,high,0,0,85.04
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,L,1,11.199999999999989,77760.0,high,0,0,88.16
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,L,1,11.200000000000045,74684.09999999999,high,0,0,87.82
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,M,1,11.100000000000023,67360.0,high,0,0,86.64
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,M,1,11.200000000000045,63669.6,high,0,0,88.32
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,L,1,11.200000000000045,60256.7,high,0,0,88.9
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,M,1,11.100000000000023,66092.8,high,0,0,90.4
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,L,1,11.199999999999989,63304.7,high,1,0,91.5
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,L,1,11.100000000000023,66901.6,high,1,0,93.06
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,L,1,11.0,54268.5,high,1,0,91.1
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,L,1,11.0,51610.0,high,1,0,91.5
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,L,1,10.899999999999977,64670.799999999996,high,1,0,94.34
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,L,1,11.100000000000023,56510.99999999999,high,1,0,94.18
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,L,1,11.0,69839.40000000001,high,1,0,97.42
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,L,1,11.0,38072.7,low,0,0,5.74
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,M,1,11.0,57338.200000000004,low,0,0,10.64
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,M,1,11.0,51519.6,low,0,0,12.12
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,M,1,11.0,51532.700000000004,low,0,0,11.62
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,L,1,11.0,73581.6,low,0,0,17.64
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,L,1,11.0,65147.6,low,0,0,16.18
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,L,1,11.099999999999966,65351.00000000001,low,0,0,17.36
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,M,1,11.099999999999966,48118.5,low,0,0,14.8
